weight_decay,lr,epochs,patience,delta,feature_dim,features,pre_process_layers,post_process_layers,layer_connectivity,hidden_channels,batch_norm,dropout,macro_aggregation,L2_norm,msg_passing_layers,normalize_output,aggr,val_auc,accepted
0.001,0.001,300,10,0.1,64,random,2,1,cat,128,False,0.3,sum,False,1,False,sum,0.763,True
0.001,0.001,300,10,0.1,64,random,1,1,cat,128,False,0.3,sum,False,1,False,sum,0.723,True
0.001,0.001,500,10,0.1,64,random,1,1,cat,128,False,0.3,sum,False,1,False,sum,0.67,True
0.001,0.001,500,10,0.1,64,random,2,1,cat,128,False,0.3,sum,False,1,False,sum,0.669,True
0.001,0.001,500,10,0.1,64,random,2,1,False,128,False,0.3,sum,False,1,False,sum,0.61,True
0.001,0.001,500,10,0.1,64,go2vec,2,1,False,128,False,0.3,sum,False,1,False,sum,0.816,True
0.001,0.001,500,10,0.1,64,go2vec,2,1,False,16,False,0.3,sum,False,1,False,sum,0.849,True
0.001,0.001,500,10,0.1,64,random,2,1,False,16,False,0.3,sum,False,1,False,sum,0.738,False
0.001,0.001,500,10,0.1,128,go2vec,2,1,False,16,False,0.3,sum,False,1,False,sum,0.696,True
0.001,0.001,500,10,0.1,128,go2vec,2,1,False,16,True,0.3,sum,False,1,False,sum,0.693,True
0.001,0.001,500,10,0.1,16,go2vec,2,1,False,16,True,0.3,sum,False,1,False,sum,0.662,True
0.001,0.001,500,10,0.1,16,go2vec,2,1,False,16,True,0.3,sum,True,1,False,sum,0.672,True
0.001,0.001,500,10,0.1,16,go2vec,2,1,cat,16,True,0.3,sum,True,1,False,sum,0.837,True
0.001,0.001,300,10,0.1,16,go2vec,2,1,cat,16,True,0.3,sum,True,1,False,sum,0.781,True
0.001,0.001,300,10,0.1,16,go2vec,2,1,cat,16,True,0.0,sum,True,1,False,sum,0.633,True
0.001,0.001,500,10,0.1,16,go2vec,2,1,cat,16,True,0.0,sum,True,1,False,sum,0.641,True
0.001,0.001,500,10,0.1,32,go2vec,2,1,cat,16,True,0.0,sum,True,1,False,sum,0.652,True
0.001,0.0001,500,10,0.1,32,go2vec,2,1,cat,16,True,0.0,sum,True,1,False,sum,0.776,True
0.001,0.0001,500,10,0.1,32,go2vec,2,1,cat,16,True,0.0,mean,True,1,False,sum,0.723,False
0.001,0.0001,500,10,0.1,32,go2vec,2,1,cat,16,True,0.0,mean,True,1,False,sum,0.764,True
0.001,0.0001,500,10,0.1,32,go2vec,2,1,cat,16,False,0.0,mean,True,1,False,sum,0.778,True
0.001,0.0001,500,10,0.1,32,go2vec,2,1,cat,16,False,0.0,mean,True,4,False,sum,0.867,True
0.001,0.0001,500,10,0.1,32,random,2,1,cat,16,False,0.0,mean,True,4,False,sum,0.856,True
0.001,0.0001,500,10,0.1,32,random,2,0,cat,16,False,0.0,mean,True,4,False,sum,0.899,True
0.001,0.0001,300,10,0.1,32,random,2,0,cat,16,False,0.0,mean,True,4,False,sum,0.892,True
0.001,0.0001,300,10,0.1,16,random,2,0,cat,16,False,0.0,mean,True,4,False,sum,0.893,True
0.001,0.0001,300,10,0.1,16,random,2,0,cat,16,False,0.0,mean,True,4,False,max,0.779,True
0.001,0.0001,300,10,0.1,16,random,2,2,cat,16,False,0.0,mean,True,4,False,max,0.603,False
0.001,0.0001,300,10,0.1,16,random,2,0,cat,16,True,0.0,mean,True,4,False,max,0.832,True
0.001,0.0001,300,10,0.1,16,random,1,0,cat,16,True,0.0,mean,True,4,False,max,0.836,True
0.001,0.0001,300,10,0.1,16,random,1,0,cat,16,False,0.0,mean,True,4,False,max,0.809,False
0.001,0.0001,300,10,0.1,16,random,1,0,cat,16,True,0.0,mean,True,1,False,max,0.654,False
0.001,0.0001,300,10,0.1,128,random,1,0,cat,16,True,0.0,mean,True,4,False,max,0.804,True
0.001,0.0001,300,10,0.1,128,random,1,0,cat,16,False,0.0,mean,True,4,False,max,0.789,True
0.001,0.0001,300,10,0.1,128,random,2,0,cat,16,False,0.0,mean,True,4,False,max,0.766,True
0.001,0.0001,300,10,0.1,128,random,2,1,cat,16,False,0.0,mean,True,4,False,max,0.638,True
0.001,0.0001,300,10,0.1,128,go2vec,2,1,cat,16,False,0.0,mean,True,4,False,max,0.728,True
0.001,0.0001,300,10,0.1,128,go2vec,2,0,cat,16,False,0.0,mean,True,4,False,max,0.868,True
0.001,0.0001,300,10,0.1,128,go2vec,2,0,cat,16,True,0.0,mean,True,4,False,max,0.845,True
0.001,0.0001,300,10,0.1,128,go2vec,2,0,cat,16,True,0.0,mean,True,1,False,max,0.778,False
0.001,0.0001,300,10,0.1,128,go2vec,2,0,sum,16,True,0.0,mean,True,4,False,max,0.834,True
0.001,0.0001,300,10,0.1,128,go2vec,2,0,sum,16,True,0.0,mean,True,4,False,sum,0.651,True
0.001,0.0001,300,10,0.1,128,go2vec,2,0,sum,16,True,0.0,mean,True,3,False,sum,0.864,True
0.001,0.0001,300,10,0.1,128,go2vec,1,0,sum,16,True,0.0,mean,True,3,False,sum,0.868,True
0.001,0.0001,300,10,0.1,16,go2vec,1,0,sum,16,True,0.0,mean,True,3,False,sum,0.863,True
0.001,0.0001,300,10,0.1,16,go2vec,1,0,sum,16,True,0.0,mean,False,3,False,sum,0.399,False
0.001,0.001,300,10,0.1,16,go2vec,1,0,sum,16,True,0.0,mean,True,3,False,sum,0.711,True
0.001,0.001,400,10,0.1,16,go2vec,1,0,sum,16,True,0.0,mean,True,3,False,sum,0.742,True
0.001,0.001,400,10,0.1,16,go2vec,2,0,sum,16,True,0.0,mean,True,3,False,sum,0.844,True
0.001,0.001,400,10,0.1,16,go2vec,2,0,sum,16,True,0.0,mean,False,3,False,sum,0.445,False
0.001,0.001,400,10,0.1,16,random,2,0,sum,16,True,0.0,mean,True,3,False,sum,0.851,True
0.001,0.001,400,10,0.1,16,random,2,0,sum,16,False,0.0,mean,True,3,False,sum,0.901,True
0.001,0.001,400,10,0.1,16,random,2,2,sum,16,False,0.0,mean,True,3,False,sum,0.909,True
0.001,0.001,400,10,0.1,128,random,2,2,sum,16,False,0.0,mean,True,3,False,sum,0.91,True
0.001,0.001,400,10,0.1,128,random,2,2,sum,16,False,0.0,sum,True,3,False,sum,0.916,True
0.001,0.001,400,10,0.1,128,random,2,2,sum,16,False,0.0,sum,False,3,False,sum,0.459,False
0.001,0.001,400,10,0.1,128,random,2,2,cat,16,False,0.0,sum,True,3,False,sum,0.921,True
0.001,0.001,400,10,0.1,128,random,2,2,cat,16,True,0.0,sum,True,3,False,sum,0.756,False
0.001,0.001,400,10,0.1,128,random,2,2,cat,16,False,0.0,mean,True,3,False,sum,0.915,True
0.001,0.001,400,10,0.1,128,random,2,2,cat,16,False,0.0,mean,True,3,False,max,0.579,False
0.001,0.001,400,10,0.1,128,random,2,2,cat,16,False,0.0,mean,True,3,False,max,0.592,True
0.001,0.001,400,10,0.1,128,random,2,1,cat,16,False,0.0,mean,True,3,False,max,0.639,True
0.001,0.001,400,10,0.1,128,random,0,1,cat,16,False,0.0,mean,True,3,False,max,0.725,True
0.001,0.001,400,10,0.1,128,random,0,1,cat,16,True,0.0,mean,True,3,False,max,0.744,True
0.001,0.001,400,10,0.1,128,random,0,1,sum,16,True,0.0,mean,True,3,False,max,0.732,True
0.001,0.001,400,10,0.1,128,random,2,1,sum,16,True,0.0,mean,True,3,False,max,0.658,True
0.001,0.001,400,10,0.1,64,random,2,1,sum,16,True,0.0,mean,True,3,False,max,0.691,True
0.001,0.001,400,10,0.1,64,random,2,1,sum,16,True,0.0,mean,True,3,True,max,0.664,True
0.001,0.001,400,10,0.1,64,go2vec,2,1,sum,16,True,0.0,mean,True,3,True,max,0.774,True
0.001,0.001,400,10,0.1,64,go2vec,0,1,sum,16,True,0.0,mean,True,3,True,max,0.877,True
0.001,0.001,400,10,0.1,64,random,0,1,sum,16,True,0.0,mean,True,3,True,max,0.774,True
0.001,0.001,400,10,0.1,64,random,0,1,sum,16,True,0.0,mean,True,4,True,max,0.78,True
0.001,0.001,400,10,0.1,64,random,0,1,sum,16,False,0.0,mean,True,4,True,max,0.799,True
0.001,0.001,300,10,0.1,64,random,0,1,sum,16,False,0.0,mean,True,4,True,max,0.824,True
0.001,0.001,300,10,0.1,64,random,0,1,cat,16,False,0.0,mean,True,4,True,max,0.835,True
0.001,0.001,300,10,0.1,64,random,0,1,cat,16,False,0.0,mean,True,4,False,max,0.813,True
0.001,0.001,300,10,0.1,128,random,0,1,cat,16,False,0.0,mean,True,4,False,max,0.723,True
0.001,0.001,300,10,0.1,128,random,0,1,cat,16,False,0.3,mean,True,4,False,max,0.78,True
0.001,0.001,300,10,0.1,128,random,0,1,cat,16,False,0.3,mean,True,4,True,max,0.835,True
0.001,0.001,300,10,0.1,128,random,0,1,cat,16,False,0.3,mean,True,4,True,mean,0.483,True
0.001,0.001,300,10,0.1,128,random,0,1,cat,16,False,0.3,mean,True,3,True,mean,0.553,True
0.001,0.001,300,10,0.1,128,random,0,1,cat,16,False,0.3,sum,True,3,True,mean,0.524,True
0.001,0.001,300,10,0.1,128,go2vec,0,1,cat,16,False,0.3,sum,True,3,True,mean,0.887,True
0.001,0.001,300,10,0.1,128,go2vec,0,1,cat,16,False,0.3,sum,True,3,False,mean,0.881,True
0.001,0.001,300,10,0.1,16,go2vec,0,1,cat,16,False,0.3,sum,True,3,False,mean,0.903,True
0.001,0.001,500,10,0.1,16,go2vec,0,1,cat,16,False,0.3,sum,True,3,False,mean,0.915,True
0.001,0.001,500,10,0.1,16,go2vec,0,1,cat,16,False,0.5,sum,True,3,False,mean,0.899,True
0.001,0.001,500,10,0.1,128,go2vec,0,1,cat,16,False,0.5,sum,True,3,False,mean,0.88,True
0.001,0.001,500,10,0.1,128,go2vec,0,1,cat,16,False,0.3,sum,True,3,False,mean,0.896,True
0.001,0.001,500,10,0.1,128,go2vec,0,1,cat,32,False,0.3,sum,True,3,False,mean,0.893,True
0.001,0.001,500,10,0.1,128,go2vec,0,1,cat,32,False,0.3,sum,True,3,True,mean,0.872,True
0.001,0.001,500,10,0.1,128,go2vec,0,1,cat,32,False,0.0,sum,True,3,True,mean,0.86,True
0.001,0.001,500,10,0.1,128,go2vec,0,1,cat,32,False,0.0,sum,True,3,False,mean,0.88,True
0.001,0.001,500,10,0.1,64,go2vec,0,1,cat,32,False,0.0,sum,True,3,False,mean,0.895,True
0.001,0.001,500,10,0.1,64,go2vec,0,1,cat,32,False,0.0,sum,True,2,False,mean,0.881,True
0.001,0.001,500,10,0.1,64,go2vec,0,1,cat,32,True,0.0,sum,True,2,False,mean,0.897,True
0.001,0.001,500,10,0.1,64,go2vec,0,1,cat,32,True,0.0,sum,False,2,False,mean,0.922,True
0.001,0.001,500,10,0.1,128,go2vec,0,1,cat,32,True,0.0,sum,False,2,False,mean,0.916,True
0.001,0.001,500,10,0.1,128,random,0,1,cat,32,True,0.0,sum,False,2,False,mean,0.554,False
0.001,0.001,500,10,0.1,128,go2vec,0,1,cat,32,True,0.0,sum,False,2,True,mean,0.843,True
0.001,0.0001,500,10,0.1,128,go2vec,0,1,cat,32,True,0.0,sum,False,2,True,mean,0.892,True
0.001,0.0001,300,10,0.1,128,go2vec,0,1,cat,32,True,0.0,sum,False,2,True,mean,0.891,True
0.001,0.0001,300,10,0.1,128,go2vec,1,1,cat,32,True,0.0,sum,False,2,True,mean,0.798,True
0.001,0.0001,300,10,0.1,128,go2vec,1,1,cat,32,True,0.5,sum,False,2,True,mean,0.72,True
0.001,0.0001,300,10,0.1,128,go2vec,0,1,cat,32,True,0.5,sum,False,2,True,mean,0.812,True
0.001,0.0001,300,10,0.1,128,go2vec,0,1,cat,32,True,0.5,sum,False,2,False,mean,0.816,True
0.001,0.0001,300,10,0.1,128,go2vec,0,1,cat,32,True,0.5,mean,False,2,False,mean,0.825,True
0.001,0.0001,300,10,0.1,128,go2vec,0,1,cat,32,True,0.0,mean,False,2,False,mean,0.898,True
0.001,0.0001,300,10,0.1,128,random,0,1,cat,32,True,0.0,mean,False,2,False,mean,0.516,True
0.001,0.0001,300,10,0.1,128,random,0,1,cat,32,True,0.0,mean,True,2,False,mean,0.574,True
0.001,0.0001,300,10,0.1,16,random,0,1,cat,32,True,0.0,mean,True,2,False,mean,0.57,True
0.001,0.0001,300,10,0.1,32,random,0,1,cat,32,True,0.0,mean,True,2,False,mean,0.541,True
0.001,0.0001,300,10,0.1,32,random,0,1,cat,32,True,0.5,mean,True,2,False,mean,0.572,True
0.001,0.0001,300,10,0.1,32,random,0,1,sum,32,True,0.5,mean,True,2,False,mean,0.526,True
0.001,0.0001,300,10,0.1,32,random,0,1,sum,32,True,0.5,mean,True,2,True,mean,0.58,True
0.001,0.0001,300,10,0.1,16,random,0,1,sum,32,True,0.5,mean,True,2,True,mean,0.569,True
0.001,0.0001,300,10,0.1,16,go2vec,0,1,sum,32,True,0.5,mean,True,2,True,mean,0.769,True
0.001,0.01,300,10,0.1,16,go2vec,0,1,sum,32,True,0.5,mean,True,2,True,mean,0.876,True
0.001,0.01,300,10,0.1,16,go2vec,0,1,sum,32,True,0.5,mean,False,2,True,mean,0.876,True
0.001,0.01,300,10,0.1,16,go2vec,2,1,sum,32,True,0.5,mean,False,2,True,mean,0.878,True
0.001,0.01,300,10,0.1,16,go2vec,2,0,sum,32,True,0.5,mean,False,2,True,mean,0.885,True
0.001,0.01,300,10,0.1,16,go2vec,2,0,sum,32,True,0.5,mean,False,2,False,mean,0.902,True
0.001,0.01,300,10,0.1,16,go2vec,2,0,sum,64,True,0.5,mean,False,2,False,mean,0.89,True
0.001,0.01,300,10,0.1,16,go2vec,2,0,cat,64,True,0.5,mean,False,2,False,mean,0.635,False
0.001,0.01,500,10,0.1,16,go2vec,2,0,sum,64,True,0.5,mean,False,2,False,mean,0.601,False
0.001,0.01,300,10,0.1,128,go2vec,2,0,sum,64,True,0.5,mean,False,2,False,mean,0.391,True
0.001,0.01,300,10,0.1,128,go2vec,2,0,sum,128,True,0.5,mean,False,2,False,mean,0.5,True
0.001,0.01,300,10,0.1,128,go2vec,2,0,sum,128,False,0.5,mean,False,2,False,mean,0.905,True
0.001,0.01,300,10,0.1,128,go2vec,2,0,sum,128,False,0.5,mean,False,2,False,sum,0.527,True
0.001,0.01,300,10,0.1,128,go2vec,2,0,cat,128,False,0.5,mean,False,2,False,sum,0.495,True
0.001,0.01,300,10,0.1,128,go2vec,2,0,cat,128,False,0.5,mean,False,3,False,sum,0.453,True
0.001,0.01,300,10,0.1,128,go2vec,0,0,cat,128,False,0.5,mean,False,3,False,sum,0.5,True
0.001,0.01,300,10,0.1,128,go2vec,0,0,cat,128,False,0.3,mean,False,3,False,sum,0.525,True
0.001,0.01,300,10,0.1,128,go2vec,0,0,cat,128,False,0.3,mean,True,3,False,sum,0.892,True
0.001,0.01,300,10,0.1,128,go2vec,0,0,cat,128,False,0.3,sum,True,3,False,sum,0.862,True
0.001,0.01,300,10,0.1,128,go2vec,0,0,cat,128,False,0.3,sum,True,3,True,sum,0.779,True
0.001,0.01,300,10,0.1,128,go2vec,0,0,cat,128,True,0.3,sum,True,3,True,sum,0.9,True
0.001,0.01,300,10,0.1,128,go2vec,0,0,cat,128,True,0.3,sum,True,4,True,sum,0.908,True
0.001,0.01,300,10,0.1,128,go2vec,0,0,cat,128,True,0.3,sum,False,4,True,sum,0.869,True
0.001,0.01,300,10,0.1,128,go2vec,0,0,cat,128,True,0.3,mean,False,4,True,sum,0.891,True
0.001,0.01,300,10,0.1,128,go2vec,0,0,cat,64,True,0.3,mean,False,4,True,sum,0.905,True
0.001,0.01,300,10,0.1,128,go2vec,0,0,sum,64,True,0.3,mean,False,4,True,sum,0.887,True
0.001,0.01,300,10,0.1,128,go2vec,0,0,sum,64,True,0.3,mean,True,4,True,sum,0.903,True
0.001,0.01,300,10,0.1,128,go2vec,0,0,sum,64,True,0.5,mean,True,4,True,sum,0.911,True
0.001,0.01,300,10,0.1,128,go2vec,0,0,sum,64,False,0.5,mean,True,4,True,sum,0.91,True
0.001,0.01,300,10,0.1,128,go2vec,0,1,sum,64,False,0.5,mean,True,4,True,sum,0.631,True
0.001,0.01,300,10,0.1,128,go2vec,0,1,sum,64,False,0.3,mean,True,4,True,sum,0.893,True
0.001,0.01,300,10,0.1,128,go2vec,0,1,sum,64,False,0.0,mean,True,4,True,sum,0.883,True
0.001,0.01,300,10,0.1,128,go2vec,0,1,sum,64,False,0.0,mean,True,1,True,sum,0.709,True
0.001,0.01,300,10,0.1,128,go2vec,0,1,sum,64,False,0.0,mean,True,1,True,max,0.856,True
0.001,0.01,300,10,0.1,128,go2vec,0,1,sum,64,False,0.5,mean,True,1,True,max,0.863,True
0.001,0.01,300,10,0.1,128,go2vec,1,1,sum,64,False,0.5,mean,True,1,True,max,0.682,False
0.001,0.01,300,10,0.1,128,go2vec,0,1,False,64,False,0.5,mean,True,1,True,max,0.867,True
0.001,0.01,300,10,0.1,128,go2vec,0,1,False,64,True,0.5,mean,True,1,True,max,0.855,True
0.001,0.01,300,10,0.1,128,go2vec,2,1,False,64,True,0.5,mean,True,1,True,max,0.501,False
0.001,0.01,300,10,0.1,128,go2vec,0,1,False,64,True,0.0,mean,True,1,True,max,0.851,True
0.001,0.01,300,10,0.1,128,go2vec,0,1,False,64,True,0.0,mean,True,1,True,mean,0.761,False
0.001,0.01,300,10,0.1,128,go2vec,0,1,False,64,False,0.0,mean,True,1,True,max,0.86,True
0.001,0.01,300,10,0.1,128,go2vec,0,1,False,64,False,0.0,mean,False,1,True,max,0.871,True
0.001,0.0001,300,10,0.1,128,go2vec,0,1,False,64,False,0.0,mean,False,1,True,max,0.847,True
0.001,0.0001,300,10,0.1,128,go2vec,0,1,False,64,False,0.0,mean,False,4,True,max,0.876,True
0.001,0.0001,300,10,0.1,128,go2vec,0,1,sum,64,False,0.0,mean,False,4,True,max,0.894,True
0.001,0.0001,500,10,0.1,128,go2vec,0,1,sum,64,False,0.0,mean,False,4,True,max,0.902,True
0.001,0.0001,500,10,0.1,128,go2vec,0,1,sum,64,False,0.0,mean,True,4,True,max,0.902,True
0.001,0.0001,500,10,0.1,128,go2vec,0,1,sum,64,False,0.0,sum,True,4,True,max,0.904,True
0.001,0.0001,500,10,0.1,16,go2vec,0,1,sum,64,False,0.0,sum,True,4,True,max,0.906,True
0.001,0.0001,500,10,0.1,16,random,0,1,sum,64,False,0.0,sum,True,4,True,max,0.857,True
0.001,0.0001,500,10,0.1,16,random,0,1,False,64,False,0.0,sum,True,4,True,max,0.882,True
0.001,0.0001,500,10,0.1,16,random,0,1,False,64,False,0.0,sum,True,4,True,sum,0.761,False
0.001,0.01,500,10,0.1,16,random,0,1,False,64,False,0.0,sum,True,4,True,max,0.693,True
0.001,0.01,500,10,0.1,16,random,0,1,sum,64,False,0.0,sum,True,4,True,max,0.854,True
0.001,0.01,500,10,0.1,16,random,0,1,sum,128,False,0.0,sum,True,4,True,max,0.69,False
0.001,0.01,500,10,0.1,128,random,0,1,sum,64,False,0.0,sum,True,4,True,max,0.534,False
0.001,0.01,500,10,0.1,16,random,0,1,sum,64,False,0.0,sum,False,4,True,max,0.823,True
0.001,0.0001,500,10,0.1,16,random,0,1,sum,64,False,0.0,sum,False,4,True,max,0.863,True
0.001,0.0001,500,10,0.1,128,random,0,1,sum,64,False,0.0,sum,False,4,True,max,0.861,True
0.001,0.0001,500,10,0.1,128,random,0,1,cat,64,False,0.0,sum,False,4,True,max,0.869,True
0.001,0.0001,500,10,0.1,128,random,0,1,cat,64,False,0.0,mean,False,4,True,max,0.849,True
0.001,0.0001,500,10,0.1,128,random,0,1,cat,32,False,0.0,mean,False,4,True,max,0.835,True
0.001,0.0001,500,10,0.1,128,go2vec,0,1,cat,32,False,0.0,mean,False,4,True,max,0.9,True
0.001,0.0001,500,10,0.1,128,go2vec,0,1,cat,32,False,0.0,mean,False,3,True,max,0.897,True
0.001,0.0001,500,10,0.1,128,go2vec,0,1,cat,64,False,0.0,mean,False,3,True,max,0.903,True
0.001,0.0001,500,10,0.1,128,go2vec,0,1,cat,64,True,0.0,mean,False,3,True,max,0.9,True
0.001,0.0001,500,10,0.1,16,go2vec,0,1,cat,64,True,0.0,mean,False,3,True,max,0.902,True
0.001,0.0001,500,10,0.1,16,go2vec,0,1,cat,32,True,0.0,mean,False,3,True,max,0.902,True
0.001,0.0001,500,10,0.1,16,go2vec,0,1,cat,32,False,0.0,mean,False,3,True,max,0.892,True
0.001,0.0001,500,10,0.1,16,go2vec,0,1,cat,32,False,0.0,sum,False,3,True,max,0.899,True
0.001,0.0001,500,10,0.1,16,go2vec,0,2,cat,32,False,0.0,sum,False,3,True,max,0.893,False
0.001,0.0001,500,10,0.1,16,go2vec,0,1,cat,32,False,0.0,sum,False,3,True,sum,0.897,True
0.001,0.0001,500,10,0.1,16,go2vec,2,1,cat,32,False,0.0,sum,False,3,True,sum,0.897,True
0.001,0.0001,500,10,0.1,32,go2vec,2,1,cat,32,False,0.0,sum,False,3,True,sum,0.89,True
0.001,0.0001,500,10,0.1,32,go2vec,2,1,cat,32,False,0.0,sum,True,3,True,sum,0.909,True
0.001,0.0001,500,10,0.1,32,go2vec,2,1,cat,32,False,0.3,sum,True,3,True,sum,0.891,True
0.001,0.0001,500,10,0.1,16,go2vec,2,1,cat,32,False,0.3,sum,True,3,True,sum,0.889,True
0.001,0.0001,500,10,0.1,16,go2vec,2,1,cat,32,False,0.3,sum,True,3,True,mean,0.837,True
0.001,0.0001,500,10,0.1,16,random,2,1,cat,32,False,0.3,sum,True,3,True,mean,0.742,False
0.001,0.0001,500,10,0.1,16,random,2,1,cat,32,False,0.3,sum,True,3,True,mean,0.752,True
0.001,0.0001,500,10,0.1,16,random,2,1,cat,16,False,0.3,sum,True,3,True,mean,0.623,False
0.001,0.0001,500,10,0.1,16,random,2,1,cat,32,False,0.3,sum,True,3,True,sum,0.891,True
0.001,0.0001,500,10,0.1,16,random,2,0,cat,32,False,0.3,sum,True,3,True,sum,0.891,True
0.001,0.0001,500,10,0.1,16,random,2,0,cat,32,False,0.3,sum,True,3,False,sum,0.89,True
0.001,0.0001,500,10,0.1,16,random,1,0,cat,32,False,0.3,sum,True,3,False,sum,0.887,True
0.001,0.0001,500,10,0.1,16,random,1,0,cat,32,False,0.0,sum,True,3,False,sum,0.901,True
0.001,0.0001,500,10,0.1,16,random,1,0,cat,32,False,0.0,sum,True,4,False,sum,0.908,True
0.001,0.0001,500,10,0.1,16,random,1,0,cat,32,False,0.3,sum,True,4,False,sum,0.901,True
0.001,0.0001,500,10,0.1,16,random,1,0,cat,32,False,0.3,sum,True,1,False,sum,0.69,False
0.001,0.0001,500,10,0.1,128,random,1,0,cat,32,False,0.3,sum,True,4,False,sum,0.898,True
0.001,0.0001,500,10,0.1,128,random,1,2,cat,32,False,0.3,sum,True,4,False,sum,0.852,True
0.001,0.0001,500,10,0.1,128,random,1,2,cat,32,False,0.3,sum,True,4,True,sum,0.872,True
0.001,0.0001,500,10,0.1,16,random,1,2,cat,32,False,0.3,sum,True,4,True,sum,0.86,True
0.001,0.0001,500,10,0.1,16,random,1,2,cat,32,False,0.5,sum,True,4,True,sum,0.844,True
0.001,0.0001,500,10,0.1,16,random,1,2,cat,16,False,0.5,sum,True,4,True,sum,0.716,True
0.001,0.0001,500,10,0.1,16,random,1,2,cat,16,False,0.5,sum,True,4,False,sum,0.703,False
0.001,0.0001,500,10,0.1,16,go2vec,1,2,cat,16,False,0.5,sum,True,4,True,sum,0.739,True
0.001,0.0001,500,10,0.1,16,go2vec,1,2,cat,16,False,0.5,sum,True,3,True,sum,0.711,True
0.001,0.001,500,10,0.1,16,go2vec,1,2,cat,16,False,0.5,sum,True,3,True,sum,0.868,True
0.001,0.001,500,10,0.1,16,go2vec,1,2,sum,16,False,0.5,sum,True,3,True,sum,0.865,True
0.001,0.001,500,10,0.1,16,go2vec,1,2,sum,16,False,0.5,sum,True,4,True,sum,0.863,True
0.001,0.001,500,10,0.1,16,go2vec,1,2,sum,16,False,0.5,sum,False,4,True,sum,0.798,False
0.001,0.001,500,10,0.1,16,go2vec,1,2,sum,16,True,0.5,sum,True,4,True,sum,0.848,True
0.001,0.001,500,10,0.1,16,go2vec,1,2,sum,16,True,0.5,sum,False,4,True,sum,0.866,True
0.001,0.001,500,10,0.1,128,go2vec,1,2,sum,16,True,0.5,sum,False,4,True,sum,0.664,False
0.001,0.001,500,10,0.1,16,go2vec,1,2,sum,32,True,0.5,sum,False,4,True,sum,0.877,True
0.001,0.0001,500,10,0.1,16,go2vec,1,2,sum,32,True,0.5,sum,False,4,True,sum,0.841,True
0.001,0.0001,300,10,0.1,16,go2vec,1,2,sum,32,True,0.5,sum,False,4,True,sum,0.807,False
0.001,0.0001,500,10,0.1,16,go2vec,1,2,sum,32,True,0.5,sum,False,4,True,mean,0.699,False
0.001,0.0001,500,10,0.1,16,random,1,2,sum,32,True,0.5,sum,False,4,True,sum,0.832,False
0.001,0.0001,500,10,0.1,16,go2vec,0,2,sum,32,True,0.5,sum,False,4,True,sum,0.838,True
0.001,0.0001,500,10,0.1,16,go2vec,0,2,sum,32,True,0.5,mean,False,4,True,sum,0.839,True
0.001,0.0001,500,10,0.1,16,go2vec,0,2,sum,32,True,0.5,mean,True,4,True,sum,0.818,True
0.001,0.0001,500,10,0.1,16,go2vec,0,2,sum,32,False,0.5,mean,True,4,True,sum,0.82,True
0.001,0.0001,500,10,0.1,16,go2vec,0,2,sum,16,False,0.5,mean,True,4,True,sum,0.713,True
0.001,0.0001,500,10,0.1,16,go2vec,0,2,sum,16,True,0.5,mean,True,4,True,sum,0.766,True
0.001,0.0001,500,10,0.1,16,go2vec,0,2,sum,16,True,0.3,mean,True,4,True,sum,0.831,True
0.001,0.0001,500,10,0.1,16,go2vec,0,2,sum,16,True,0.3,sum,True,4,True,sum,0.837,True
0.001,0.0001,500,10,0.1,16,go2vec,0,2,sum,16,True,0.3,sum,True,4,False,sum,0.85,True
0.001,0.0001,500,10,0.1,16,go2vec,0,2,sum,16,True,0.3,sum,True,3,False,sum,0.846,True
0.001,0.0001,400,10,0.1,16,go2vec,0,2,sum,16,True,0.3,sum,True,3,False,sum,0.843,True
0.001,0.0001,400,10,0.1,16,go2vec,0,2,sum,16,True,0.3,sum,True,4,False,sum,0.851,True
0.001,0.0001,400,10,0.1,16,go2vec,0,2,sum,16,True,0.3,sum,True,4,False,max,0.732,True
0.001,0.0001,400,10,0.1,16,go2vec,0,2,sum,16,True,0.3,sum,True,4,True,max,0.745,True
0.001,0.0001,500,10,0.1,16,go2vec,0,2,sum,16,True,0.3,sum,True,4,True,max,0.795,True
0.001,0.0001,500,10,0.1,16,go2vec,0,2,sum,16,True,0.3,sum,True,3,True,max,0.782,True
0.001,0.0001,500,10,0.1,16,go2vec,0,2,False,16,True,0.3,sum,True,3,True,max,0.729,True
0.001,0.0001,500,10,0.1,16,go2vec,0,2,False,128,True,0.3,sum,True,3,True,max,0.889,True
0.001,0.0001,400,10,0.1,16,go2vec,0,2,False,128,True,0.3,sum,True,3,True,max,0.877,True
0.001,0.0001,400,10,0.1,16,go2vec,0,2,False,128,True,0.3,sum,True,3,True,mean,0.878,True
0.001,0.0001,400,10,0.1,128,go2vec,0,2,False,128,True,0.3,sum,True,3,True,mean,0.884,True
0.001,0.0001,400,10,0.1,128,go2vec,0,2,False,128,True,0.3,mean,True,3,True,mean,0.882,True
0.001,0.0001,400,10,0.1,16,go2vec,0,2,False,128,True,0.3,mean,True,3,True,mean,0.88,True
0.001,0.01,400,10,0.1,16,go2vec,0,2,False,128,True,0.3,mean,True,3,True,mean,0.564,False
0.001,0.0001,400,10,0.1,16,go2vec,1,2,False,128,True,0.3,mean,True,3,True,mean,0.843,True
